,MONTH2,DAY2,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,SUPERVISING_OFFICER_RANK,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,age_bin
3358,April,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,ASSAULT,3,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,6.2,180.0,THN,BRO,BLK,33,A,PBMN,MANHATTAN,over_30
3359,April,Wednesday,Based on Radio Run,POM,SGT,Y,(null),0,ASSAULT,15,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.7,180.0,MED,BRO,BLK,40,D,PBBX,BRONX,over_30
3360,April,Wednesday,Based on Radio Run,POM,SGT,Y,Housing,1,CPW,5,Y,N,N,(null),Y,N,(null),S,V,Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),MALE,BLACK,5.9,160.0,MED,BRO,BLK,42,D,PBBX,BRONX,18_30
3361,April,Wednesday,Based on Self Initiated,POM,SGT,Y,Housing,3,CPW,0,Y,N,N,(null),N,N,(null),(null),V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,140.0,THN,BRO,BLK,43,A,PBBX,BRONX,18_30
3362,April,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,CPW,10,Y,N,Y,CPW,N,N,(null),S,V,Y,Y,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,5.7,165.0,THN,BRO,BLK,43,A,PBBX,BRONX,0_17
3363,April,Wednesday,Based on Radio Run,POM,SGT,Y,(null),5,ASSAULT,10,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.11,130.0,THN,BRO,BLK,44,B,PBBX,BRONX,over_30
3364,April,Wednesday,Based on Self Initiated,POM,LT,Y,Housing,2,CRIMINAL POSSESSION OF MARIHUANA,5,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,5.1,170.0,MED,BRO,BLK,45,B,PBBX,BRONX,18_30
3365,April,Wednesday,Based on Self Initiated,POM,SGT,Y,PSB,1,OTHER,5,Y,N,N,(null),N,N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.8,150.0,THN,BRO,BLK,67,A,PBBS,BROOKLYN,unknown
3366,April,Wednesday,Based on Radio Run,POM,SGT,N,Housing,5,MENACING,2,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,6.0,150.0,THN,BRO,BLK,73,A,PBBN,BROOKLYN,18_30
3367,April,Wednesday,Based on Self Initiated,POM,SGT,Y,Housing,1,CRIMINAL TRESPASS,7,Y,Y,Y,CRIMINAL TRESPASS,N,N,(null),S,V,N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),FEMALE,BLACK,5.5,115.0,THN,BRO,BLK,78,A,PBBS,BROOKLYN,over_30
3368,April,Wednesday,Based on Self Initiated,POM,SGT,Y,Housing,1,CRIMINAL TRESPASS,7,Y,Y,Y,CRIMINAL TRESPASS,N,N,(null),S,V,N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),FEMALE,BLACK,5.9,230.0,U,HAZ,BLK,78,A,PBBS,BROOKLYN,over_30
3370,April,Wednesday,Based on Radio Run,POM,SGT,Y,PSB,1,OTHER,5,Y,N,Y,OTHER,N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,5.4,180.0,MED,BRO,BLK,101,B,PBQS,QUEENS,over_30
3371,April,Wednesday,Based on C/W on Scene,POM,SGT,N,PSB,1,CRIMINAL MISCHIEF,7,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.2,130.0,THN,BRO,BLK,105,B,PBQS,QUEENS,18_30
3372,April,Wednesday,Based on C/W on Scene,POM,SGT,N,PSB,1,CRIMINAL MISCHIEF,7,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.9,160.0,THN,BRO,BLK,105,B,PBQS,QUEENS,18_30
3373,April,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,CRIMINAL MISCHIEF,10,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.5,160.0,MED,BRO,BLK,108,J,PBQN,QUEENS,over_30
3374,April,Wednesday,Based on C/W on Scene,POM,SGT,Y,PSB,1,CRIMINAL MISCHIEF,10,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.0,140.0,MED,BRO,BRO,108,J,PBQN,QUEENS,over_30
3375,April,Wednesday,Based on Self Initiated,POM,SSA,Y,PSB,1,CPW,5,N,N,Y,CPW,N,N,(null),S,(null),Y,Y,Y,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,MALE,BLACK,5.8,160.0,THN,BRO,BLD,121,A,PBSI,STATEN ISLAND,0_17
3376,April,Wednesday,Based on Radio Run,DTS,SGT,Y,PSB,1,GRAND LARCENY,90,Y,N,N,(null),N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),MALE,WHITE,6.5,240.0,MED,BLU,GRY,123,A,PBSI,STATEN ISLAND,over_30
3377,April,Thursday,Based on C/W on Scene,POM,LT,Y,PSB,0,ROBBERY,10,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),MALE,BLACK,5.2,135.0,THN,BRO,BLK,1,A,PBMS,MANHATTAN,over_30
3378,April,Thursday,Based on Self Initiated,POM,LT,Y,PSB,1,BURGLARY,9,Y,N,Y,BURGLARY,N,N,(null),S,V,Y,Y,N,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,Y,(null),Y,(null),(null),(null),MALE,BLACK,6.0,215.0,MED,BRO,GRY,9,C,PBMS,MANHATTAN,over_30
3379,April,Thursday,Based on Radio Run,POM,SGT,Y,(null),1,ROBBERY,9,Y,N,Y,ROBBERY,N,Y,(null),(null),(null),Y,Y,Y,(null),Y,(null),Y,(null),(null),Y,(null),(null),Y,Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.1,170.0,THN,BRO,BLK,19,H,PBMN,MANHATTAN,over_30
3380,April,Thursday,Based on Self Initiated,POM,SGT,Y,(null),2,ASSAULT,2,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,5.6,150.0,MED,BRO,BLK,24,C,PBMN,MANHATTAN,18_30
3381,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,2,ROBBERY,6,Y,N,Y,OTHER,N,N,(null),S,(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.7,160.0,THN,BRO,BLK,30,C,PBMN,MANHATTAN,18_30
3382,April,Thursday,Based on Radio Run,POM,SGT,Y,PSB,0,OTHER,170,Y,Y,Y,OTHER,N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.1,170.0,THN,BRO,BLK,32,B,PBMN,MANHATTAN,unknown
3383,April,Thursday,Based on Radio Run,POM,SGT,Y,(null),5,OTHER,5,Y,Y,N,(null),N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.6,170.0,MED,BRO,BLK,32,B,PBMN,MANHATTAN,18_30
3384,April,Thursday,Based on Radio Run,POM,SGT,Y,Housing,1,ASSAULT,11,Y,N,N,(null),N,N,(null),S,(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.8,200.0,MED,BRO,XXX,43,B,PBBX,BRONX,18_30
3385,April,Thursday,Based on Self Initiated,POM,SGT,Y,(null),1,CRIMINAL POSSESSION OF MARIHUANA,7,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,5.8,200.0,THN,BRO,BLK,43,A,PBBX,BRONX,18_30
3386,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,CRIMINAL POSSESSION OF MARIHUANA,7,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,5.0,200.0,HEA,BRO,BLK,43,A,PBBX,BRONX,18_30
3387,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,CRIMINAL POSSESSION OF MARIHUANA,7,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.9,190.0,MED,BRO,BLK,43,A,PBBX,BRONX,18_30
3388,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,CRIMINAL POSSESSION OF MARIHUANA,7,Y,Y,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,5.7,170.0,THN,BRO,BLK,43,A,PBBX,BRONX,over_30
3389,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,OTHER,30,Y,Y,N,(null),N,Y,(null),(null),(null),N,Y,Y,Y,(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.5,150.0,THN,BRO,BLK,52,C,PBBX,BRONX,18_30
3390,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,OTHER,30,Y,Y,N,(null),N,Y,(null),(null),(null),N,Y,Y,Y,(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.6,180.0,MED,BRO,BLD,52,C,PBBX,BRONX,18_30
3391,April,Thursday,Based on Self Initiated,POM,SGT,Y,PSB,1,ROBBERY,2,Y,N,N,(null),N,N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,170.0,MED,BRO,BLK,60,C,PBBS,BROOKLYN,18_30
3392,April,Thursday,Based on Radio Run,POM,SGT,Y,(null),0,ROBBERY,5,Y,N,N,(null),N,N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.5,120.0,THN,BRO,BLK,61,A,PBBS,BROOKLYN,unknown
3393,April,Thursday,Based on Radio Run,POM,SGT,Y,PSB,1,CPW,10,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,6.0,250.0,MED,BRO,BLK,62,D,PBBS,BROOKLYN,over_30
3394,April,Thursday,Based on C/W on Scene,POM,SGT,Y,PSB,0,CPW,5,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.7,160.0,MED,BRO,GRY,66,J,PBBS,BROOKLYN,over_30
3395,April,Thursday,Based on Radio Run,POM,SGT,Y,(null),1,GRAND LARCENY AUTO,5,Y,N,Y,OTHER,N,N,(null),(null),V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),MALE,BLACK,5.7,170.0,MED,BRO,BLK,70,D,PBBS,BROOKLYN,18_30
3396,April,Thursday,Based on Radio Run,DTS,SGT,Y,PSB,1,ROBBERY,10,Y,N,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.7,130.0,THN,BRO,BRO,70,D,PBBS,BROOKLYN,18_30
3397,April,Thursday,Based on Self Initiated,POM,SGT,Y,Housing,5,CPW,5,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.6,165.0,THN,BLK,BLK,73,1,PBBN,BROOKLYN,18_30
3398,April,Thursday,Based on Radio Run,POM,SGT,Y,(null),1,CPW,10,Y,N,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),MALE,BLACK,6.5,250.0,MED,BRO,GRY,77,D,PBBN,BROOKLYN,over_30
3399,April,Thursday,Based on Radio Run,POM,LT,Y,(null),1,CPW,5,Y,N,N,(null),N,Y,(null),(null),(null),N,N,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE,6.0,180.0,MED,BRO,BRO,111,C,PBQN,QUEENS,over_30
3400,April,Friday,Based on Self Initiated,SGT,LT,Y,Transit,30,OTHER,2,Y,N,N,(null),N,N,I,S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,WHITE,5.5,135.0,THN,BLK,BLK,9,C,PBMS,MANHATTAN,18_30
3401,April,Friday,Based on C/W on Scene,POM,SGT,Y,(null),1,OTHER,10,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.5,140.0,THN,BRO,BRO,10,B,PBMS,MANHATTAN,over_30
3402,April,Friday,Based on C/W on Scene,POM,SGT,Y,(null),1,OTHER,10,Y,Y,N,(null),N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),FEMALE,WHITE HISPANIC,5.4,120.0,THN,BRO,BRO,10,B,PBMS,MANHATTAN,over_30
3403,April,Friday,Based on Radio Run,POM,SGT,Y,PSB,1,ROBBERY,1,Y,N,Y,ASSAULT,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,6.0,170.0,U,BRO,BLK,10,B,PBMS,MANHATTAN,18_30
3404,April,Friday,Based on Radio Run,POM,SGT,Y,(null),1,PETIT LARCENY,1,Y,N,Y,PETIT LARCENY,N,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,BLACK,5.9,180.0,MED,BRO,BLK,10,C,PBMS,MANHATTAN,over_30
3405,April,Friday,Based on Radio Run,POM,SGT,Y,(null),2,GRAND LARCENY,5,Y,Y,Y,GRAND LARCENY,N,N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.4,120.0,THN,BRO,BLK,20,C,PBMN,MANHATTAN,over_30
3406,April,Friday,Based on Self Initiated,POM,SGT,Y,PSB,1,BURGLARY,3,Y,N,Y,BURGLARY,N,N,I,(null),V,Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,BLACK,5.3,150.0,THN,BRO,BLK,24,C,PBMN,MANHATTAN,over_30
3407,April,Friday,Based on Self Initiated,POM,SGT,Y,Transit,1,ROBBERY,3,Y,N,Y,ROBBERY,N,N,(null),S,(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.7,160.0,MED,BRO,BLK,25,D,PBMN,MANHATTAN,18_30
3408,April,Friday,Based on Self Initiated,POM,SGT,Y,PSB,2,CPW,10,Y,Y,Y,CPW,N,N,(null),S,(null),N,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.7,130.0,THN,BLK,BLK,25,A,PBMN,MANHATTAN,18_30
3409,April,Friday,Based on Radio Run,POM,LT,Y,PSB,2,ROBBERY,5,Y,N,N,(null),N,N,(null),S,V,Y,N,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),MALE,WHITE HISPANIC,5.9,180.0,MED,BRO,BRO,49,C,PBBX,BRONX,18_30
3410,April,Friday,Based on Self Initiated,POM,SGT,Y,(null),0,CRIMINAL POSSESSION OF MARIHUANA,20,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK,5.1,230.0,HEA,BRO,BLK,52,A,PBBX,BRONX,18_30
3411,April,Friday,Based on Self Initiated,POM,SGT,Y,PSB,2,CRIMINAL POSSESSION OF MARIHUANA,20,Y,Y,N,(null),N,Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),MALE,BLACK HISPANIC,6.2,200.0,THN,BRO,BLK,52,A,PBBX,BRONX,18_30
3412,April,Friday,Based on Radio Run,POM,SGT,Y,(null),10,PETIT LARCENY,15,Y,Y,N,(null),N,Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),MALE,BLACK,5.6,150.0,THN,ZZZ,XXX,52,C,PBBX,BRONX,over_30
3413,April,Friday,Based on Self Initiated,POM,SGT,Y,Housing,1,CRIMINAL TRESPASS,7,Y,N,Y,CRIMINAL TRESPASS,N,N,(null),S,V,N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),MALE,WHITE HISPANIC,5.11,140.0,THN,BRO,BLK,60,D,PBBS,BROOKLYN,0_17
3414,April,Friday,Based on Radio Run,POM,SGT,Y,PSB,2,CPW,36,Y,Y,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,N,(null),S,V,Y,Y,Y,(null),(null),(null),N,(null),Y,(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),MALE,BLACK,6.4,200.0,THN,BRO,BLK,60,B,PBBS,BROOKLYN,over_30
3415,April,Friday,Based on Radio Run,POM,SGT,Y,PSB,2,CPW,36,Y,Y,N,(null),N,N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),MALE,BLACK,6.1,195.0,MED,BRO,BLK,60,B,PBBS,BROOKLYN,18_30
3416,April,Friday,Based on Radio Run,POM,SGT,Y,PSB,2,CPW,36,Y,Y,N,(null),N,N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),FEMALE,BLACK,5.5,165.0,HEA,BRO,BLK,60,B,PBBS,BROOKLYN,unknown
3417,April,Friday,Based on C/W on Scene,POM,SGT,Y,PSB,1,PETIT LARCENY,30,Y,Y,N,(null),N,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),MALE,WHITE HISPANIC,5.7,167.0,MED,BRO,BLK,61,D,PBBS,BROOKLYN,over_30
